Customer ID,Region,State,City,Postal Code,AddressID
TT-21460,West,California,Los Angeles,90008,A002478
MA-17560,Central,Michigan,Trenton,48183,A002479
JM-16195,West,California,San Francisco,94109,A002480
MB-18085,West,California,Los Angeles,90049,A002481
SV-20365,Central,Texas,Houston,77070,A002482
CG-12040,Central,Wisconsin,Milwaukee,53209,A002483
BD-11500,West,California,San Francisco,94122,A002484
JK-15640,East,Ohio,Cleveland,44105,A002485
JM-15580,South,North Carolina,Monroe,28110,A002486
SC-20230,East,Massachusetts,Lowell,1852,A002487
ME-17320,Central,Texas,Dallas,75081,A002488
KN-16390,East,Pennsylvania,Philadelphia,19120,A002489
HM-14860,West,Colorado,Loveland,80538,A002490
JM-15580,West,Colorado,Loveland,80538,A002491
KH-16690,East,Rhode Island,Woonsocket,2895,A002492
BK-11260,Central,Illinois,Chicago,60610,A002493
PN-18775,West,California,Bakersfield,93309,A002494
AZ-10750,Central,Texas,Dallas,75217,A002495
GM-14500,East,Pennsylvania,Philadelphia,19140,A002496
BM-11785,South,Florida,Deltona,32725,A002497
NH-18610,South,Georgia,Columbus,31907,A002498
PN-18775,South,Tennessee,Nashville,37211,A002499
EH-13765,East,Pennsylvania,Philadelphia,19134,A002500
HA-14905,Central,Illinois,Chicago,60610,A002501
AB-10150,Central,Texas,Dallas,75220,A002502
MS-17365,West,New Mexico,Carlsbad,88220,A002503
DD-13570,East,Pennsylvania,Philadelphia,19134,A002504
MT-17815,East,New York,New York City,10009,A002505
GM-14500,East,New York,Oceanside,11572,A002506
KB-16585,South,Louisiana,Lafayette,70506,A002507
DM-13015,East,New York,New York City,10009,A002508
BP-11185,West,California,Anaheim,92804,A002509
EP-13915,South,Florida,Deltona,32725,A002510
FG-14260,East,New York,New York City,10009,A002511
AB-10255,West,Washington,Seattle,98103,A002512
RD-19480,West,California,San Diego,92105,A002513
TS-21430,Central,Oklahoma,Oklahoma City,73120,A002514
JA-15970,East,New York,Mount Vernon,10550,A002515
SW-20455,West,California,San Francisco,94109,A002516
FP-14320,East,New York,New York City,10009,A002517
JL-15835,West,California,Los Angeles,90045,A002518
JL-15175,West,Arizona,Chandler,85224,A002519
JG-15160,East,New York,Long Beach,11561,A002520
SH-19975,West,California,San Francisco,94109,A002521
LS-17200,West,Montana,Helena,59601,A002522
CS-11860,East,New York,New York City,10011,A002523
KW-16570,Central,Missouri,Kirkwood,63122,A002524
GH-14410,Central,Illinois,Chicago,60653,A002525
AG-10495,West,Arizona,Peoria,85345,A002526
TS-21430,West,Washington,Seattle,98103,A002527
AJ-10945,Central,Michigan,Taylor,48180,A002528
SJ-20215,West,California,Pasadena,91104,A002529
SC-20020,Central,Michigan,Midland,48640,A002530
LA-16780,Central,Michigan,Detroit,48205,A002531
FC-14335,West,Colorado,Pueblo,81001,A002532
CA-12265,Central,Texas,Waco,76706,A002533
JH-15985,West,California,San Francisco,94109,A002534
AJ-10795,East,New York,New York City,10024,A002535
BT-11395,West,California,Los Angeles,90036,A002536
DJ-13510,East,Rhode Island,Woonsocket,2895,A002537
AG-10675,South,Georgia,Columbus,31907,A002538
JD-15790,South,Florida,Jacksonville,32216,A002539
EH-14125,East,Pennsylvania,Philadelphia,19140,A002540
ZC-21910,Central,Indiana,Columbus,47201,A002541
XP-21865,Central,Texas,Pasadena,77506,A002542
DK-12985,West,California,San Francisco,94122,A002543
CS-12250,South,South Carolina,Columbia,29203,A002544
AI-10855,West,Washington,Kent,98031,A002545
AA-10315,Central,Texas,Round Rock,78664,A002546
RE-19450,West,California,Oakland,94601,A002547
TM-21010,East,New York,Auburn,13021,A002548
YS-21880,East,Delaware,Newark,19711,A002549
AZ-10750,East,New York,New York City,10024,A002550
CM-12445,West,California,Redlands,92374,A002551
JB-16000,Central,Michigan,Roseville,48066,A002552
LC-16930,East,New York,New York City,10011,A002553
CA-12775,Central,Michigan,Detroit,48205,A002554
SR-20425,Central,Michigan,Detroit,48234,A002555
PP-18955,Central,Missouri,Springfield,65807,A002556
JM-15865,West,California,Los Angeles,90036,A002557
AS-10090,East,New York,New York City,10011,A002558
LS-16975,West,California,San Francisco,94109,A002559
SA-20830,West,California,Fresno,93727,A002560
LS-17200,South,Arkansas,Texarkana,71854,A002561
TM-21490,West,California,San Francisco,94110,A002562
TT-21265,Central,Indiana,Indianapolis,46203,A002563
DN-13690,East,Maryland,Columbia,21044,A002564
EB-14110,West,California,San Jose,95123,A002565
CM-11815,West,Washington,Seattle,98115,A002566
HM-14860,Central,Texas,Carrollton,75007,A002567
KM-16375,South,Virginia,Arlington,22204,A002568
BF-11020,West,California,Los Angeles,90032,A002569
JE-15745,Central,Illinois,Frankfort,60423,A002570
EJ-14155,West,Washington,Seattle,98105,A002571
BN-11470,East,Pennsylvania,Philadelphia,19143,A002572
EC-14050,South,Georgia,Columbus,31907,A002573
TT-21220,South,Virginia,Virginia Beach,23464,A002574
NP-18685,West,Washington,Des Moines,98198,A002575
AH-10195,East,Pennsylvania,Bethlehem,18018,A002576
CC-12145,Central,Oklahoma,Oklahoma City,73120,A002577
DL-13315,West,California,Rancho Cucamonga,91730,A002578
XP-21865,West,California,Los Angeles,90032,A002579
MA-17560,East,Pennsylvania,Philadelphia,19120,A002580
SZ-20035,Central,Texas,Houston,77036,A002581
CS-11845,West,Washington,Seattle,98103,A002582
MH-18115,East,New York,Yonkers,10701,A002583
CB-12025,West,California,San Francisco,94110,A002584
JO-15145,West,California,Los Angeles,90008,A002585
PA-19060,South,Florida,Miami,33142,A002586
SV-20785,East,Vermont,Burlington,5408,A002587
KL-16555,South,Arkansas,Fayetteville,72701,A002588
BC-11125,Central,Texas,Odessa,79762,A002589
PO-18850,South,Virginia,Virginia Beach,23464,A002590
AG-10675,Central,Wisconsin,Milwaukee,53209,A002591
SP-20860,Central,Minnesota,Rochester,55901,A002592
LH-17020,West,Colorado,Louisville,80027,A002593
AD-10180,West,California,San Francisco,94122,A002594
KT-16465,Central,Texas,Houston,77036,A002595
PJ-19015,South,Florida,Miami,33180,A002596
MC-18100,East,Ohio,Medina,44256,A002597
BO-11350,Central,Minnesota,Roseville,55113,A002598
DP-13000,Central,Texas,Houston,77041,A002599
TM-21490,East,New York,Yonkers,10701,A002600
DV-13045,West,California,San Diego,92037,A002601
AH-10690,South,Virginia,Springfield,22153,A002602
AB-10165,Central,Illinois,Decatur,62521,A002603
JS-15940,Central,Texas,Garland,75043,A002604
BV-11245,East,New York,Oceanside,11572,A002605
NC-18415,Central,Texas,Houston,77095,A002606
SU-20665,South,North Carolina,Greenville,27834,A002607
DJ-13510,West,California,San Francisco,94110,A002608
DL-12865,South,North Carolina,Greensboro,27405,A002609
Dp-13240,South,Tennessee,Knoxville,37918,A002610
TM-21010,Central,Nebraska,Grand Island,68801,A002611
TZ-21580,West,California,Lakewood,90712,A002612
SC-20260,East,Massachusetts,Lawrence,1841,A002613
LS-17230,West,California,Los Angeles,90049,A002614
MV-18190,Central,Texas,Houston,77036,A002615
BD-11620,East,New York,New York City,10035,A002616
CV-12295,East,New York,New York City,10011,A002617
KB-16315,East,Delaware,Newark,19711,A002618
ME-18010,West,Washington,Seattle,98105,A002619
AJ-10780,West,Arizona,Scottsdale,85254,A002620
DV-13465,East,New York,Oceanside,11572,A002621
JK-15325,Central,Texas,Dallas,75220,A002622
SH-20395,East,New York,Rochester,14609,A002623
SC-20725,West,California,Los Angeles,90045,A002624
CS-12250,Central,Minnesota,Woodbury,55125,A002625
LH-16900,Central,Illinois,Park Ridge,60068,A002626
YC-21895,Central,Texas,Dallas,75217,A002627
CY-12745,South,Louisiana,Monroe,71203,A002628
AH-10030,West,California,Los Angeles,90004,A002629
AR-10540,West,California,San Francisco,94109,A002630
SS-20590,West,California,San Francisco,94122,A002631
DW-13585,South,North Carolina,Fayetteville,28314,A002632
NC-18625,Central,Texas,Dallas,75217,A002633
CD-11920,Central,Kansas,Wichita,67212,A002634
DW-13195,West,Oregon,Springfield,97477,A002635
EH-13990,Central,Texas,Houston,77041,A002636
BD-11320,West,Washington,Seattle,98103,A002637
KH-16630,East,Ohio,Akron,44312,A002638
NH-18610,Central,Michigan,Oak Park,48237,A002639
AG-10495,Central,Texas,Houston,77041,A002640
RP-19855,West,Washington,Seattle,98103,A002641
NB-18655,East,Pennsylvania,Philadelphia,19134,A002642
JM-15580,West,California,Los Angeles,90045,A002643
DM-13525,Central,Texas,Houston,77070,A002644
CC-12220,East,Pennsylvania,Philadelphia,19143,A002645
GA-14725,South,Arkansas,Rogers,72756,A002646
CV-12805,West,California,Los Angeles,90045,A002647
NC-18535,West,Washington,Seattle,98105,A002648
GR-14560,East,Delaware,Wilmington,19805,A002649
JG-15805,West,Utah,Provo,84604,A002650
EB-13750,West,California,San Francisco,94110,A002651
MC-17605,West,California,Los Angeles,90004,A002652
BM-11650,East,Ohio,Lancaster,43130,A002653
HF-14995,West,California,Los Angeles,90004,A002654
ML-18265,West,Washington,Seattle,98103,A002655
AH-10195,East,New York,New York City,10024,A002656
TZ-21580,West,California,Los Angeles,90045,A002657
DM-13345,West,California,San Francisco,94109,A002658
TS-21505,West,New Mexico,Clovis,88101,A002659
TB-21625,Central,Kansas,Wichita,67212,A002660
LC-16870,Central,Illinois,Chicago,60653,A002661
AM-10360,Central,Nebraska,Omaha,68104,A002662
JE-15715,Central,Texas,Houston,77041,A002663
CS-11950,East,Pennsylvania,Philadelphia,19134,A002664
PF-19225,West,California,Los Angeles,90045,A002665
PJ-18835,South,Kentucky,Richmond,40475,A002666
JF-15490,East,Connecticut,Waterbury,6708,A002667
NM-18520,West,California,Los Angeles,90045,A002668
MH-17290,West,California,Los Angeles,90036,A002669
SZ-20035,West,California,San Francisco,94122,A002670
PR-18880,South,Florida,Saint Petersburg,33710,A002671
FC-14245,East,Ohio,Lakewood,44107,A002672
LH-16750,West,Arizona,Chandler,85224,A002673
RM-19675,West,California,Los Angeles,90008,A002674
DM-13525,South,Florida,Palm Coast,32137,A002675
EH-14185,East,New York,New York City,10035,A002676
TC-21295,South,Florida,Jupiter,33458,A002677
AI-10855,West,Arizona,Glendale,85301,A002678
JM-15535,East,New York,New York City,10035,A002679
BE-11335,Central,Texas,Houston,77041,A002680
DR-12880,East,New York,New York City,10035,A002681
TA-21385,Central,Kansas,Olathe,66062,A002682
KN-16705,West,Nevada,Sparks,89431,A002683
PJ-18835,Central,Illinois,Rockford,61107,A002684
MC-17605,East,Pennsylvania,Philadelphia,19143,A002685
BS-11755,West,Washington,Edmonds,98026,A002686
PK-19075,West,California,San Francisco,94122,A002687
TS-21205,South,North Carolina,Asheville,28806,A002688
BD-11725,West,California,Los Angeles,90032,A002689
TS-21340,West,Arizona,Scottsdale,85254,A002690
ST-20530,Central,Texas,Houston,77095,A002691
DB-13210,West,California,San Francisco,94109,A002692
KF-16285,West,California,San Diego,92105,A002693
JM-16195,East,Ohio,Hamilton,45011,A002694
TS-21505,West,Colorado,Parker,80134,A002695
YC-21895,Central,Nebraska,Fremont,68025,A002696
Dp-13240,Central,Minnesota,Maple Grove,55369,A002697
SJ-20500,East,Delaware,Newark,19711,A002698
KB-16240,South,Florida,Miami,33180,A002699
CS-12250,West,California,San Diego,92105,A002700
EB-13870,South,Florida,Miami,33142,A002701
PB-19150,South,Florida,Miami,33178,A002702
MT-18070,Central,Texas,San Antonio,78207,A002703
BF-11020,South,Florida,Jacksonville,32216,A002704
CG-12520,Central,Texas,Houston,77070,A002705
DH-13675,West,California,San Francisco,94122,A002706
SC-20440,East,Pennsylvania,Philadelphia,19140,A002707
HG-15025,East,Ohio,Marion,43302,A002708
MM-18055,East,New York,New York City,10024,A002709
TH-21115,East,Pennsylvania,Philadelphia,19140,A002710
JE-15745,West,California,Los Angeles,90036,A002711
PG-18820,South,Georgia,Smyrna,30080,A002712
MB-17305,West,California,San Francisco,94122,A002713
JD-16015,Central,Illinois,Chicago,60653,A002714
JH-15430,West,Oregon,Medford,97504,A002715
EN-13780,East,New York,New York City,10009,A002716
KC-16255,South,Alabama,Huntsville,35810,A002717
MS-17980,East,Pennsylvania,Philadelphia,19134,A002718
CK-12205,West,California,Santa Clara,95051,A002719
SJ-20125,West,California,Long Beach,90805,A002720
EA-14035,West,California,Los Angeles,90008,A002721
MG-17890,West,California,Santa Barbara,93101,A002722
AB-10255,East,New York,New York City,10009,A002723
SC-20260,South,Florida,Jacksonville,32216,A002724
TB-21355,Central,Texas,Cedar Hill,75104,A002725
JK-16090,Central,Nebraska,Omaha,68104,A002726
CK-12595,South,Arkansas,Little Rock,72209,A002727
SS-20590,Central,Nebraska,Norfolk,68701,A002728
MG-17890,East,New Hampshire,Concord,3301,A002729
JM-16195,West,Utah,Draper,84020,A002730
SG-20470,West,California,San Francisco,94109,A002731
DB-12970,Central,Texas,Houston,77036,A002732
JW-15220,South,Alabama,Montgomery,36116,A002733
KD-16495,South,Mississippi,Jackson,39212,A002734
IL-15100,West,Nevada,North Las Vegas,89031,A002735
JE-15610,South,Georgia,Atlanta,30318,A002736
SU-20665,Central,Illinois,Chicago,60610,A002737
EA-14035,East,Ohio,Columbus,43229,A002738
RF-19840,West,California,Pasadena,91104,A002739
LC-17050,West,California,Los Angeles,90004,A002740
PS-18970,East,Maryland,Clinton,20735,A002741
PS-18970,East,New York,New York City,10024,A002742
JO-15280,West,California,San Diego,92037,A002743
VP-21730,East,New York,New York City,10011,A002744
GA-14725,West,California,Lancaster,93534,A002745
EM-14140,West,Montana,Great Falls,59405,A002746
DB-13615,West,California,San Francisco,94110,A002747
ML-17395,East,New Jersey,Lakewood,8701,A002748
JH-15430,East,Ohio,Cleveland,44105,A002749
BP-11095,East,Massachusetts,Lawrence,1841,A002750
SB-20185,East,New Hampshire,Concord,3301,A002751
SV-20785,East,Maryland,Baltimore,21215,A002752
DO-13435,East,Ohio,Columbus,43229,A002753
TB-21355,Central,Texas,Houston,77041,A002754
BS-11380,East,New York,New York City,10011,A002755
FM-14215,South,North Carolina,Greensboro,27405,A002756
JL-15835,East,New York,New York City,10024,A002757
AF-10870,West,California,San Francisco,94109,A002758
BG-11035,South,Louisiana,Monroe,71203,A002759
MB-17305,East,Ohio,Cincinnati,45231,A002760
HW-14935,West,Washington,Seattle,98105,A002761
AB-10105,East,New York,New York City,10011,A002762
JP-15460,East,New York,New York City,10035,A002763
DV-13045,South,Tennessee,Memphis,38109,A002764
CM-12190,West,California,San Diego,92105,A002765
SC-20695,Central,Wisconsin,La Crosse,54601,A002766
VW-21775,West,California,Los Angeles,90032,A002767
PP-18955,West,Washington,Seattle,98115,A002768
DR-12880,South,Florida,Miami,33180,A002769
RB-19465,East,Pennsylvania,Philadelphia,19143,A002770
NF-18385,South,Virginia,Chesapeake,23320,A002771
CR-12580,East,New York,New York City,10009,A002772
SU-20665,Central,Michigan,Ann Arbor,48104,A002773
SC-20050,West,California,La Mesa,91941,A002774
ML-18040,Central,Michigan,Dearborn,48126,A002775
GM-14440,West,California,San Diego,92024,A002776
JK-15640,East,Ohio,Lakewood,44107,A002777
AT-10435,East,Connecticut,Meriden,6450,A002778
AH-10690,South,Georgia,Roswell,30076,A002779
SJ-20125,West,Washington,Seattle,98105,A002780
HM-14860,East,New Jersey,Morristown,7960,A002781
AG-10495,South,Virginia,Alexandria,22304,A002782
JB-16000,West,Utah,Salt Lake City,84106,A002783
AJ-10795,West,California,Apple Valley,92307,A002784
MM-18280,East,New York,New York City,10009,A002785
TH-21235,West,California,Long Beach,90805,A002786
AH-10120,West,Oregon,Salem,97301,A002787
CL-12700,West,Colorado,Aurora,80013,A002788
JG-15310,East,Ohio,Newark,43055,A002789
SE-20110,West,Washington,Seattle,98103,A002790
TG-21640,West,Idaho,Pocatello,83201,A002791
SH-19975,Central,Texas,Dallas,75081,A002792
MC-17275,West,Washington,Seattle,98105,A002793
PJ-18835,West,Washington,Seattle,98115,A002794
ZC-21910,Central,Illinois,Chicago,60610,A002795
SC-20680,Central,Michigan,Holland,49423,A002796
BP-11230,Central,Oklahoma,Broken Arrow,74012,A002797
RD-19585,South,Georgia,Athens,30605,A002798
KL-16645,West,Washington,Seattle,98105,A002799
CK-12205,South,Florida,Apopka,32712,A002800
RB-19705,Central,Texas,Houston,77070,A002801
KM-16225,East,Maryland,Baltimore,21215,A002802
AH-10465,West,California,San Francisco,94109,A002803
AG-10765,Central,Illinois,Chicago,60623,A002804
EB-14170,Central,Texas,Laredo,78041,A002805
PG-18895,West,California,San Francisco,94109,A002806
CA-12055,East,Ohio,Cleveland,44105,A002807
SS-20875,East,Ohio,Marion,43302,A002808
RP-19390,East,Connecticut,Fairfield,6824,A002809
SC-20440,East,New York,New York City,10009,A002810
NW-18400,East,New York,New York City,10024,A002811
KW-16435,Central,Illinois,Chicago,60653,A002812
HR-14770,East,New York,New York City,10035,A002813
AG-10900,South,Virginia,Richmond,23223,A002814
BM-11650,Central,Michigan,Ann Arbor,48104,A002815
RD-19720,Central,Indiana,Lafayette,47905,A002816
KB-16585,West,Oregon,Springfield,97477,A002817
DW-13585,West,California,San Francisco,94109,A002818
VG-21805,Central,Illinois,Chicago,60653,A002819
DR-12880,East,New York,New York City,10011,A002820
AH-10690,Central,Texas,Houston,77095,A002821
JP-15520,Central,Wisconsin,Madison,53711,A002822
DR-12880,East,Connecticut,Milford,6460,A002823
JK-15625,East,New York,New York City,10024,A002824
MV-17485,West,California,Los Angeles,90049,A002825
BP-11155,West,California,San Francisco,94109,A002826
DH-13075,West,California,Fairfield,94533,A002827
LH-16900,South,North Carolina,Greenville,27834,A002828
DK-13090,East,New York,Long Beach,11561,A002829
SS-20410,Central,Illinois,Buffalo Grove,60089,A002830
FP-14320,West,California,San Diego,92037,A002831
LC-17050,South,Kentucky,Richmond,40475,A002832
AS-10240,South,Virginia,Springfield,22153,A002833
HG-15025,Central,Texas,Fort Worth,76106,A002834
BW-11065,South,North Carolina,Raleigh,27604,A002835
BH-11710,South,Florida,Hialeah,33012,A002836
JP-16135,West,California,Los Angeles,90032,A002837
JM-16195,West,California,Lake Forest,92630,A002838
FH-14365,East,New York,Long Beach,11561,A002839
MC-17575,West,Washington,Seattle,98103,A002840
EB-13870,West,California,Redding,96003,A002841
PM-19135,Central,Texas,San Antonio,78207,A002842
AR-10345,Central,Texas,Houston,77070,A002843
SS-20875,East,Massachusetts,Leominster,1453,A002844
SC-20440,West,California,Los Angeles,90032,A002845
EA-14035,Central,Missouri,Springfield,65807,A002846
TP-21130,Central,Texas,Waco,76706,A002847
BP-11290,West,California,Los Angeles,90036,A002848
LM-17065,East,New York,Auburn,13021,A002849
KT-16465,West,California,San Francisco,94109,A002850
AP-10915,West,California,Los Angeles,90008,A002851
JD-15790,West,California,Los Angeles,90049,A002852
XP-21865,West,California,Chico,95928,A002853
JK-16090,West,Oregon,Springfield,97477,A002854
MG-18205,South,Florida,Jacksonville,32216,A002855
PG-18820,West,California,Bakersfield,93309,A002856
LD-17005,East,New York,New York City,10011,A002857
MN-17935,Central,Texas,El Paso,79907,A002858
RD-19900,West,California,Thousand Oaks,91360,A002859
JP-16135,East,Ohio,Springfield,45503,A002860
KE-16420,Central,Texas,Dallas,75220,A002861
DL-13315,South,Tennessee,Knoxville,37918,A002862
KB-16240,South,Tennessee,Chattanooga,37421,A002863
JD-16150,West,California,San Diego,92037,A002864
AC-10450,South,Florida,Tampa,33614,A002865
LS-17245,East,New York,Utica,13501,A002866
CS-12175,West,California,San Francisco,94122,A002867
AR-10510,East,Ohio,Columbus,43229,A002868
KB-16405,East,New York,New York City,10035,A002869
MM-17920,Central,Indiana,Richmond,47374,A002870
RF-19735,West,California,San Diego,92105,A002871
BP-11290,South,North Carolina,Concord,28027,A002872
MJ-17740,South,Florida,Miami,33178,A002873
DO-13645,West,California,Los Angeles,90036,A002874
MV-17485,West,Washington,Seattle,98115,A002875
MG-17875,South,Virginia,Arlington,22204,A002876
BS-11665,West,California,San Diego,92105,A002877
PO-19180,Central,Minnesota,Roseville,55113,A002878
DA-13450,South,Virginia,Virginia Beach,23464,A002879
AH-10690,Central,Texas,Dallas,75220,A002880
JK-15730,West,California,Concord,94521,A002881
MS-17530,South,Arkansas,Conway,72032,A002882
JK-15640,East,Pennsylvania,Philadelphia,19120,A002883
CM-12235,South,Arkansas,Little Rock,72209,A002884
RS-19420,East,Connecticut,Meriden,6450,A002885
BP-11185,East,Pennsylvania,Philadelphia,19143,A002886
MA-17995,West,Wyoming,Cheyenne,82001,A002887
EB-13705,West,California,Anaheim,92804,A002888
RD-19900,Central,Indiana,Bloomington,47401,A002889
EH-14005,South,Arkansas,Jonesboro,72401,A002890
FM-14290,East,Pennsylvania,Philadelphia,19140,A002891
FG-14260,East,Massachusetts,Lawrence,1841,A002892
MV-17485,East,New York,New York City,10011,A002893
JW-15220,West,California,San Diego,92105,A002894
EH-13765,West,California,San Francisco,94109,A002895
LS-17245,West,California,San Francisco,94110,A002896
BP-11050,East,Rhode Island,Cranston,2920,A002897
CC-12220,South,Kentucky,Owensboro,42301,A002898
JM-15580,East,Maryland,Baltimore,21215,A002899
RD-19720,Central,Illinois,Chicago,60610,A002900
SS-20410,South,Georgia,Atlanta,30318,A002901
KD-16495,West,California,Los Angeles,90036,A002902
PL-18925,West,California,Los Angeles,90049,A002903
ZD-21925,Central,Indiana,Richmond,47374,A002904
LS-16945,West,California,San Francisco,94110,A002905
PB-18805,West,California,San Francisco,94122,A002906
PC-18745,East,New Jersey,Westfield,7090,A002907
FM-14290,West,California,San Francisco,94122,A002908
KD-16495,West,California,San Jose,95123,A002909
SC-20680,West,Washington,Seattle,98115,A002910
DW-13585,South,Kentucky,Owensboro,42301,A002911
PF-19120,East,New York,New York City,10035,A002912
DK-13225,East,New York,New York City,10011,A002913
RB-19435,South,Virginia,Springfield,22153,A002914
GD-14590,West,Washington,Bellingham,98226,A002915
RA-19885,South,Alabama,Decatur,35601,A002916
DB-13555,South,Arkansas,Fayetteville,72701,A002917
RL-19615,East,Pennsylvania,Philadelphia,19120,A002918
RB-19465,West,Washington,Seattle,98103,A002919
JF-15295,Central,Texas,Plano,75023,A002920
RW-19690,West,California,Los Angeles,90049,A002921
VG-21790,West,California,Los Angeles,90032,A002922
JM-15265,West,California,Los Angeles,90036,A002923
BE-11455,Central,Iowa,Des Moines,50315,A002924
CB-12535,South,Mississippi,Southaven,38671,A002925
SD-20485,Central,Texas,Houston,77041,A002926
SG-20890,East,New York,New York City,10009,A002927
TS-21430,East,Pennsylvania,Reading,19601,A002928
DK-13225,West,California,San Francisco,94109,A002929
ML-17395,West,California,Los Angeles,90045,A002930
MA-17560,West,California,Los Angeles,90004,A002931
LR-17035,West,California,San Francisco,94109,A002932
BE-11335,East,New York,New York City,10009,A002933
CC-12145,West,California,San Diego,92105,A002934
BD-11770,East,New York,New York City,10024,A002935
JK-15640,East,New York,New York City,10011,A002936
DB-13615,South,North Carolina,Charlotte,28205,A002937
RR-19525,Central,Kansas,Overland Park,66212,A002938
SV-20935,West,Arizona,Mesa,85204,A002939
RB-19465,Central,Oklahoma,Tulsa,74133,A002940
MV-18190,East,New York,New York City,10035,A002941
EH-14185,East,Pennsylvania,Philadelphia,19143,A002942
JS-16030,South,Mississippi,Hattiesburg,39401,A002943
ES-14020,West,California,Los Angeles,90049,A002944
NS-18640,East,Ohio,Columbus,43229,A002945
SH-19975,West,Idaho,Caldwell,83605,A002946
RF-19345,West,Arizona,Phoenix,85023,A002947
DL-12865,South,Florida,Miami,33142,A002948
AG-10390,West,California,Los Angeles,90004,A002949
SW-20245,East,New York,Troy,12180,A002950
KN-16390,East,Massachusetts,New Bedford,2740,A002951
GB-14530,South,South Carolina,Florence,29501,A002952
CL-12565,West,California,Los Angeles,90049,A002953
KF-16285,West,California,Los Angeles,90008,A002954
AY-10555,West,California,Los Angeles,90049,A002955
BD-11635,East,Ohio,Columbus,43229,A002956
HG-15025,South,Louisiana,Kenner,70065,A002957
CB-12025,Central,Texas,Cedar Hill,75104,A002958
LS-16945,East,Rhode Island,Providence,2908,A002959
DM-13015,East,Ohio,Lancaster,43130,A002960
AC-10615,West,Washington,Seattle,98115,A002961
LT-17110,South,North Carolina,Jacksonville,28540,A002962
AH-10585,South,Florida,Miami,33142,A002963
SS-20140,East,New Hampshire,Nashua,3060,A002964
TD-20995,East,New York,New York City,10011,A002965
PP-18955,West,California,Los Angeles,90036,A002966
PG-18820,Central,Texas,Carrollton,75007,A002967
AA-10645,South,Kentucky,Georgetown,40324,A002968
FA-14230,West,California,Los Angeles,90008,A002969
TB-21520,West,Arizona,Sierra Vista,85635,A002970
AH-10075,South,Tennessee,Knoxville,37918,A002971
CP-12085,West,Arizona,Tucson,85705,A002972
BF-11215,Central,Minnesota,Minneapolis,55407,A002973
CP-12340,South,Florida,Miami,33142,A002974
LS-17245,Central,Texas,Houston,77036,A002975
TS-21655,Central,Wisconsin,Milwaukee,53209,A002976
JS-15940,East,Ohio,Lancaster,43130,A002977
NF-18385,Central,Texas,Edinburg,78539,A002978
KN-16705,East,New York,New York City,10009,A002979
GA-14725,East,Pennsylvania,Philadelphia,19120,A002980
EH-14125,East,New York,Rochester,14609,A002981
RA-19285,West,California,San Diego,92037,A002982
TT-21070,East,Pennsylvania,Philadelphia,19120,A002983
AH-10465,South,Tennessee,Bartlett,38134,A002984
CC-12430,West,California,Lakewood,90712,A002985
KD-16495,East,Pennsylvania,Philadelphia,19120,A002986
BG-11035,Central,Texas,Austin,78745,A002987
FH-14365,West,California,Los Angeles,90008,A002988
PG-18820,East,New York,New York City,10011,A002989
NZ-18565,Central,Texas,Houston,77070,A002990
TB-21595,Central,Texas,Lubbock,79424,A002991
JE-15475,Central,Texas,Houston,77095,A002992
EH-13945,West,California,Costa Mesa,92627,A002993
BF-10975,South,Georgia,Roswell,30076,A002994
PC-18745,West,Colorado,Loveland,80538,A002995
SV-20365,East,New York,New York City,10035,A002996
Dp-13240,East,Pennsylvania,Philadelphia,19143,A002997
HR-14830,South,Florida,Miami,33178,A002998
WB-21850,Central,Texas,Grand Prairie,75051,A002999
AS-10090,Central,Illinois,Chicago,60653,A003000
SP-20920,East,Ohio,Parma,44134,A003001
SP-20650,West,California,Redwood City,94061,A003002
CM-12655,East,New York,New York City,10011,A003003
JR-16210,West,Oregon,Springfield,97477,A003004
CB-12415,Central,Illinois,Chicago,60610,A003005
SD-20485,Central,Texas,Bedford,76021,A003006
SS-20140,West,California,Los Angeles,90036,A003007
EH-13990,East,New York,New York City,10009,A003008
AH-10030,West,California,San Francisco,94109,A003009
EM-14200,South,Virginia,Virginia Beach,23464,A003010
TB-21190,East,New York,New York City,10011,A003011
AB-10165,South,Tennessee,Lebanon,37087,A003012
AO-10810,West,California,Los Angeles,90045,A003013
TT-21220,West,California,Chula Vista,91911,A003014
KN-16705,Central,Texas,Mcallen,78501,A003015
FO-14305,South,Florida,Hollywood,33021,A003016
GA-14725,West,California,San Francisco,94110,A003017
NC-18415,West,California,Santa Maria,93454,A003018
JF-15190,East,Connecticut,Manchester,6040,A003019
GT-14710,Central,Nebraska,Omaha,68104,A003020
KM-16660,West,California,San Jose,95123,A003021
PJ-18835,West,California,San Francisco,94122,A003022
AC-10660,West,California,San Francisco,94109,A003023
JG-15310,West,California,Long Beach,90805,A003024
RM-19375,South,Georgia,Columbus,31907,A003025
EK-13795,West,California,San Francisco,94110,A003026
RD-19585,West,California,Los Angeles,90004,A003027
CV-12805,East,Pennsylvania,Philadelphia,19120,A003028
AG-10330,Central,Oklahoma,Tulsa,74133,A003029
GM-14440,West,California,Los Angeles,90049,A003030
MC-17605,South,Florida,Lakeland,33801,A003031
ES-14020,Central,Texas,Houston,77036,A003032
MM-17920,South,Virginia,Springfield,22153,A003033
MH-17440,East,New York,New York City,10035,A003034
NZ-18565,Central,Missouri,Springfield,65807,A003035
